,Unnamed: 0,pref,burden rate,real consumption,fiscal_year,adult_population,cons_per_1000,unempr,grp,rGDP,pref2,suicide,death_rate,liver_disease,liver_disease_m,liver_disease_f,liver_disease_rate,year,loony,suicide_per_1000,loony_per_1000,liver_disease_1000,log_adult_population_per_1000,log_suicide_per_1000,log_loony_per_1000,liver_disease_per_1000,log_liver_disease_per_1000,log_cons_per_1000,log_loony_per_1000FE,rGDPFE,log_cons_per_1000FE,log_liver_disease_per_1000FE,burdenFE,log_adult_population,log_adult_populationFE,log_suicide_per_1000FE,pref_id
435,静岡,静  岡,0.389810362,20361.135,17,3062,6.64961953,3.075,17089216,1.9,静  岡,790,21,190,144,46,5,18,2.1,0.258001306,0.000685826,0.062050947,8.026823576,-1.354790631,-7.284886231,0.062050947,-2.779799504,8.89549026,-0.046063461,1.086666667,0.083743335,0.00869705,0.011465722,8.026823576,0.001280387,0.017975166,21
436,愛知,愛  知,0.398386077,36417.705,17,5771,6.31046699,3.25,35471440,1.9,愛  知,1455,20,299,215,84,4,18,3.5,0.252122682,0.000606481,0.051810778,8.660600655,-1.377839475,-7.407837686,0.051810778,-2.960157081,8.870425324,-0.1242732,1.086666667,0.112005341,-0.045311802,0.012403237,8.660600655,-0.012462481,0.042057408,22
437,三重,三  重,0.384501995,8307.78,17,1501,5.534830113,3.025,7606345,1.9,三  重,398,22,89,72,17,5,18,1.4,0.265156562,0.000932712,0.059293804,7.313886832,-1.327434826,-6.977414595,0.059293804,-2.825250462,8.729170568,-0.052583771,1.086666667,0.068140964,-0.061779786,0.011376878,7.313886832,0.000152978,0.062531052,23
438,滋賀,滋  賀,0.380659471,6122.245,17,1087,5.63224011,3.7,6020330,1.9,滋  賀,277,20,63,43,20,5,18,0.7,0.254829807,0.000643974,0.057957682,6.991176887,-1.367159381,-7.347851831,0.057957682,-2.848042161,8.751235006,-0.228488909,1.086666667,0.110766243,0.028383339,0.011126168,6.991176887,-0.010487183,-0.00653908,24
439,京都,京  都,0.395332403,14938.315,17,2142,6.974003268,4.4,10035904,1.9,京  都,524,20,134,101,33,5,18,1.8,0.244631186,0.000840336,0.062558357,7.669495251,-1.408003567,-7.081708586,0.062558357,-2.771655451,8.980226095,-0.02728643,1.086666667,0.153189317,0.048022258,0.012401165,7.669495251,-0.004284107,-0.007982249,25
440,大阪,大  阪,0.39961318,53591.505,17,7110,7.537483122,5.925,39124789,1.9,大  阪,1965,23,655,494,161,8,18,7.3,0.276371308,0.001026723,0.092123769,8.869257523,-1.286009998,-6.881383175,0.092123769,-2.384622287,9.05949385,0.423170318,1.086666667,0.108709624,0.06469983,0.012660002,8.869257523,-0.009507761,-0.001158596,26
441,兵庫,兵  庫,0.391938836,28178.955,17,4486,6.281532546,4.875,19564694,1.9,兵  庫,1221,22,327,239,88,6,18,4.9,0.272180116,0.001092287,0.072893446,8.408716715,-1.301291241,-6.81948151,0.072893446,-2.618756544,8.881133409,0.308153549,1.086666667,0.098395116,-0.006220313,0.012032799,8.408716715,-0.004891275,0.015953424,27
442,奈良,奈  良,0.385929223,5892.595,17,1142,5.159890543,4.175,3857628,1.9,奈  良,254,18,58,37,21,4,18,0.9,0.222416813,0.000788091,0.050788091,7.04053639,-1.503202123,-7.145896906,0.050788091,-2.98009338,8.691020661,0.150442772,1.086666667,0.079148819,-0.102207029,0.011398581,7.04053639,-0.001672057,-0.035609652,28
443,和歌山,和歌山,0.389885922,5839.665,17,839,6.960268176,4.025,3658103,1.9,和歌山,254,25,75,57,18,7,18,0.9,0.302741359,0.001072706,0.089392133,6.732210706,-1.194876439,-6.837571222,0.089392133,-2.414722593,8.975479905,0.324410232,1.086666667,0.161400001,0.12182381,0.012149974,6.732210706,0.006721154,0.040541197,29
444,鳥取,鳥  取,0.381027894,3634.545,17,489,7.432607362,3.9,2040036,1.9,鳥  取,148,25,28,22,6,5,18,0.6,0.302658487,0.001226994,0.057259714,6.192362489,-1.195150216,-6.703188113,0.057259714,-2.860157979,9.037177969,-0.076450453,1.086666667,0.127380573,-0.246593666,0.011433268,6.192362489,0.00939026,0.047978043,30
445,島根,島  根,0.376354653,4509.27,17,603,7.478059701,2.85,2426598,1.9,島  根,232,32,60,45,15,8,18,0.8,0.384742952,0.0013267,0.099502488,6.401917197,-0.955179825,-6.625060748,0.099502488,-2.307572635,9.022725227,-0.018127016,1.086666667,0.075609825,0.153247814,0.011248382,6.401917197,0.009646326,0.13369228,31
446,岡山,岡  山,0.38318974,9899.1,17,1570,6.305159236,3.75,7612132,1.9,岡  山,369,19,119,81,38,6,18,1.7,0.235031847,0.001082803,0.075796178,7.358830898,-1.448034254,-6.828202647,0.075796178,-2.579707405,8.86646757,0.118457175,1.086666667,0.122096236,0.057744897,0.011376095,7.358830898,-0.00089478,-0.030286861,32
447,広島,広  島,0.391430914,16870.56,17,2310,7.303272727,3.7,11357442,1.9,広  島,652,23,171,124,47,6,18,2.8,0.282251082,0.001212121,0.074025974,7.745002804,-1.264958242,-6.715383386,0.074025974,-2.603339247,9.026779606,0.155825418,1.086666667,0.115413018,0.080351003,0.011961543,7.745002804,-0.004466989,0.077097833,33
448,山口,山  口,0.391474546,8584.955,17,1221,7.031085176,3.4,5921764,1.9,山  口,376,26,85,64,21,6,18,1.4,0.307944308,0.001146601,0.06961507,7.107425474,-1.177836331,-6.770953237,0.06961507,-2.664774218,8.984070009,0.145205263,1.086666667,0.105492288,-0.073765724,0.012081375,7.107425474,0.009343142,0.066916883,34
449,徳島,徳  島,0.389405645,4020.6,17,663,6.064253394,3.75,2880723,1.9,徳  島,152,19,60,43,17,8,18,0.7,0.229260935,0.001055807,0.090497738,6.49677499,-1.472894469,-6.853449934,0.090497738,-2.402430428,8.830031294,-0.066929564,1.086666667,0.096544086,0.091859235,0.012113629,6.49677499,0.013441773,-0.040697473,35
450,香川,香  川,0.390090314,5024.545,17,821,6.120030451,3.65,3673259,1.9,香  川,222,22,73,53,20,7,18,0.7,0.270401949,0.000852619,0.088915956,6.710523109,-1.307845728,-7.067198053,0.088915956,-2.420063668,8.828556403,0.092216818,1.086666667,0.07403079,0.235998444,0.011998219,6.710523109,0.004326663,0.100022965,36
451,愛媛,愛  媛,0.394570229,7474.315,17,1193,6.265142498,3.925,5012048,1.9,愛  媛,385,27,82,64,18,6,18,1.7,0.322715842,0.001424979,0.068734283,7.084226422,-1.130983088,-6.553598171,0.068734283,-2.677507175,8.864084556,0.377878093,1.086666667,0.05107632,-0.079768488,0.012565802,7.084226422,0.007082454,0.130211851,37
452,高知,高  知,0.395700527,5411.135,17,655,8.261274809,4.925,2398100,1.9,高  知,217,28,66,42,24,8,18,0.7,0.33129771,0.001068702,0.100763359,6.484635236,-1.104737882,-6.84131018,0.100763359,-2.294980494,9.16297427,-0.030825242,1.086666667,0.137336357,0.068005549,0.01253302,6.484635236,0.016523228,0.055054003,38
453,福岡,福  岡,0.39372273,29954.585,17,4040,7.414501238,5.825,18030243,1.9,福  岡,1291,26,309,232,77,6,18,5,0.319554455,0.001237624,0.076485149,8.303999971,-1.14082758,-6.694562059,0.076485149,-2.570658694,9.032146966,-0.079132347,1.086666667,0.112557244,0.03447252,0.012135012,8.303999971,-0.010101805,0.09738244,39
454,佐賀,佐  賀,0.384416959,4865.405,17,685,7.102781022,3.725,2872294,1.9,佐  賀,233,27,43,30,13,5,18,0.9,0.340145985,0.001313869,0.062773723,6.529418838,-1.078380385,-6.634779354,0.062773723,-2.768218723,8.982799392,0.207282292,1.086666667,0.119693589,-0.177832846,0.011766206,6.529418838,0.00607004,0.174849263,40
455,長崎,長  崎,0.393405445,8433.295,17,1181,7.140808637,4.55,4316078,1.9,長  崎,395,27,99,71,28,7,18,1.5,0.33446232,0.00127011,0.083827265,7.074116816,-1.095231051,-6.668651708,0.083827265,-2.478996966,8.984891562,0.005798423,1.086666667,0.094957875,0.085400287,0.012163006,7.074116816,0.009014052,0.148387298,41
456,熊本,熊  本,0.400750558,10766.085,17,1474,7.303992537,4.575,5636774,1.9,熊  本,501,27,106,72,34,6,18,1.5,0.339891452,0.001017639,0.071913161,7.295735073,-1.079128972,-6.890269965,0.071913161,-2.632295979,9.014998323,-0.110159788,1.086666667,0.076380958,0.025449376,0.012774136,7.295735073,0.003180759,0.149236302,42
457,大分,大  分,0.391084948,7388.705,17,979,7.547196118,4.05,4379326,1.9,大  分,299,25,64,48,16,5,18,1.3,0.305413687,0.001327886,0.065372829,6.886531643,-1.186088069,-6.624167378,0.065372829,-2.727648559,9.02764142,0.283815172,1.086666667,0.04087051,-0.029854577,0.011863144,6.886531643,0.002262046,0.095776022,43
458,宮崎,宮  崎,0.393958504,9174.05,17,920,9.971793478,4.225,3508541,1.9,宮  崎,362,32,78,67,11,7,18,1,0.393478261,0.001086957,0.084782609,6.82437367,-0.932729458,-6.82437367,0.084782609,-2.467664843,9.314215546,0.043295745,1.086666667,0.099959641,0.07324448,0.012267605,6.82437367,0.003068118,0.108017392,44
459,鹿児島,鹿児島,0.399793545,14389.36,17,1402,10.26345221,4.6,5577892,1.9,鹿児島,507,29,122,86,36,7,18,1.7,0.361626248,0.001212553,0.087018545,7.245655068,-1.017144064,-6.715026817,0.087018545,-2.441634023,9.337429159,0.062421528,1.086666667,0.101594103,0.020691051,0.013193873,7.245655068,0.009022147,0.160147145,45
460,北海道,北海道,0.398246639,37622.465,16,4630,8.125802376,5.575,19743513,1.5,北海道,1534,27,274,185,89,5,17,7.2,0.331317495,0.001555076,0.059179266,8.440312147,-1.104678165,-6.466231121,0.059179266,-2.827184041,9.148088421,0.100060101,0.686666667,0.145910471,-0.044953547,0.013723329,8.440312147,0.009118958,0.119627222,0
461,青森,青  森,0.394154991,10295.825,16,1173,8.777344416,6.125,4455959,1.5,青  森,527,37,84,69,15,6,17,0.6,0.449275362,0.000511509,0.071611253,7.067319849,-0.8001193,-7.578145472,0.071611253,-2.63650305,9.218793461,-0.304782267,0.686666667,0.118385226,-0.093540361,0.014297009,7.067319849,0.023930749,0.214783463,1
462,岩手,岩  手,0.388867046,8832.265,16,1123,7.864884239,4.875,4540817,1.5,岩  手,470,34,82,67,15,6,17,0.7,0.418521817,0.00062333,0.0730187,7.023758955,-0.87102626,-7.380433899,0.0730187,-2.617039707,9.103089776,-0.380051666,0.686666667,0.118997625,0.025991909,0.014275466,7.023758955,0.016194897,0.098265837,2
463,宮城,宮  城,0.386519179,14057.57,16,1906,7.37543022,5.4,8349085,1.5,宮  城,631,27,96,81,15,4,17,1.7,0.331059811,0.00089192,0.050367261,7.552762084,-1.105456222,-7.022133833,0.050367261,-2.988413893,9.034822689,-0.023482327,0.686666667,0.120610508,-0.097942379,0.014518531,7.552762084,0.003166688,0.154931599,3
464,秋田,秋  田,0.38064209,8532.07,16,959,8.896840459,4.725,3684731,1.5,秋  田,447,39,65,48,17,6,17,0.9,0.466110532,0.000938478,0.067778936,6.865891075,-0.76333248,-6.971251591,0.067778936,-2.691503805,9.217019788,-0.151609002,0.686666667,0.110844275,-0.068639987,0.014964202,6.865891075,0.030558605,0.124522784,4
465,山形,山  形,0.381364627,7771.84,16,991,7.842421796,3.85,3865824,1.5,山  形,376,31,67,43,24,6,17,1.1,0.379414733,0.00110999,0.067608476,6.898714534,-0.969125391,-6.803404355,0.067608476,-2.694021915,9.079514269,0.00419554,0.686666667,0.111300635,0.029176314,0.015050034,6.898714534,0.018220372,0.153726965,5
466,福島,福  島,0.380698648,13154.995,16,1668,7.88668765,4.95,7627901,1.5,福  島,605,29,115,83,32,6,17,1.8,0.362709832,0.001079137,0.068944844,7.419380583,-1.014152125,-6.831593918,0.068944844,-2.674448455,9.089536479,-0.082908474,0.686666667,0.15713758,-0.022948852,0.014649545,7.419380583,0.013996925,0.140707117,6
467,茨城,茨  城,0.391580121,15540.04,16,2407,6.456186124,4.15,10992580,1.5,茨  城,697,24,123,99,24,4,17,1.9,0.289572081,0.000789364,0.051100956,7.786136438,-1.239351027,-7.144282552,0.051100956,-2.973952082,8.896246359,0.100933913,0.686666667,0.13654896,-0.224040427,0.015049187,7.786136438,0.004400001,0.027818347,7
468,栃木,栃  木,0.391245677,11109.54,16,1612,6.891774194,4.05,7976632,1.5,栃  木,496,25,91,66,25,5,17,1.2,0.307692308,0.000744417,0.056451613,7.385230923,-1.178654996,-7.202909366,0.056451613,-2.874371417,8.95111151,-0.002059596,0.686666667,0.163443104,-0.011328507,0.014595178,7.385230923,-0.004211504,0.045219273,8
469,群馬,群  馬,0.390499044,11590.26,16,1644,7.050036496,3.9,7528727,1.5,群  馬,503,25,94,73,21,5,17,1,0.305961071,0.000608273,0.057177616,7.404887576,-1.184297406,-7.404887576,0.057177616,-2.861592793,8.975638491,-0.427031247,0.686666667,0.149273195,-0.185773118,0.014077509,7.404887576,0.010256413,0.017396121,9
470,埼玉,埼  玉,0.392048616,35954.44,16,5680,6.330007042,4.75,20305068,1.5,埼  玉,1559,22,291,222,69,4,17,4.9,0.274471831,0.000862676,0.051232394,8.644706512,-1.292906643,-7.055471307,0.051232394,-2.971383245,8.893126497,0.269225425,0.686666667,0.137858074,-0.058756238,0.013757974,8.644706512,-0.012933119,0.046114651,10
471,新潟,新  潟,0.373247208,17629.545,16,1996,8.832437375,3.875,9106057,1.5,新  潟,718,30,128,84,44,5,17,1.4,0.359719439,0.000701403,0.064128257,7.598900457,-1.022430888,-7.26242822,0.064128257,-2.746870193,9.20234229,-0.359843977,0.686666667,0.115731165,-0.057843878,0.015262196,7.598900457,0.016585423,0.027791286,11
472,長野,長  野,0.384894473,12774.92,16,1787,7.148808058,3.075,8176982,1.5,長  野,548,25,115,92,23,5,17,1.9,0.306659205,0.001063234,0.064353665,7.488293515,-1.182018228,-6.846439629,0.064353665,-2.743361387,8.982191309,0.007385828,0.686666667,0.09971219,0.001259757,0.015039397,7.488293515,0.014132608,0.105583384,12
473,千葉,千  葉,0.389509451,29549.65,16,4908,6.020711084,4.05,19420364,1.5,千  葉,1318,22,219,168,51,4,17,3.2,0.268541157,0.000651997,0.044621027,8.498621806,-1.314751091,-7.335470996,0.044621027,-3.109550076,8.846102555,-0.057233521,0.686666667,0.110756791,-0.173584096,0.013572091,8.498621806,-0.013393673,0.05729618,13
474,東京,東  京,0.401791577,96365.405,16,10215,9.433715614,4.925,97240649,1.5,東  京,2669,22,993,795,198,8,17,15.8,0.261282428,0.001546745,0.097209985,9.231612507,-1.342153358,-6.471602567,0.097209985,-2.330881843,9.263349347,0.441241277,0.686666667,0.132339099,0.062303359,0.015391701,9.231612507,-0.041881008,0.048048051,14
475,神奈川,神奈川,0.394357892,44016.605,16,7066,6.229352533,4.125,30508265,1.5,神奈川,1707,20,420,315,105,5,17,4.2,0.241579394,0.000594396,0.05943957,8.863049828,-1.420557105,-7.427965303,0.05943957,-2.822795117,8.885651215,-0.345392589,0.686666667,0.126299271,0.00561275,0.013991268,8.863049828,-0.022007414,0.012946144,15
476,山梨,山  梨,0.392021504,4997.44,16,710,7.038647887,3.5,3114652,1.5,山  梨,234,27,54,40,14,6,17,0.6,0.329577465,0.00084507,0.076056338,6.56526497,-1.109943855,-7.076090594,0.076056338,-2.576280923,8.964194856,-0.053351249,0.686666667,0.077403504,0.003211782,0.014761249,6.56526497,0.009847664,0.104489806,16
477,富山,富  山,0.388541099,6244.53,16,914,6.832089716,3.325,4750191,1.5,富  山,338,31,66,52,14,6,17,0.7,0.369803063,0.000765864,0.072210066,6.817830571,-0.994784676,-7.174505515,0.072210066,-2.628175829,8.969164589,-0.019738253,0.686666667,0.111527739,0.037798318,0.016261107,6.817830571,0.01118866,0.188922313,17
478,石川,石  川,0.389412782,6865.995,16,948,7.242610759,3.35,4695738,1.5,石  川,265,23,71,51,20,6,17,0.8,0.279535865,0.000843882,0.074894515,6.854354502,-1.274624676,-7.077498054,0.074894515,-2.591674625,9.032684496,-0.15303753,0.686666667,0.164124022,0.220962705,0.016280763,6.854354502,0.002197204,0.062582165,18
479,福井,福  井,0.393520947,4347.635,16,657,6.617404871,2.95,3257409,1.5,福  井,190,23,42,33,9,5,17,0.5,0.289193303,0.000761035,0.063926941,6.487684018,-1.240659946,-7.180831199,0.063926941,-2.7500144,8.948498117,-0.116798784,0.686666667,0.159979185,0.001737616,0.016693546,6.487684018,0.006328187,0.09444137,19
480,岐阜,岐  阜,0.392996055,9892.255,16,1694,5.839583825,3.1,7407430,1.5,岐  阜,525,25,87,55,32,4,17,1.2,0.309917355,0.000708383,0.051357733,7.434847875,-1.171449613,-7.252526318,0.051357733,-2.968939757,8.817455627,0.010546004,0.686666667,0.14006171,-0.118275465,0.015741532,7.434847875,0.006511767,0.136539158,20
481,静岡,静  岡,0.393576947,20837.25,16,3068,6.791802477,3.2,16225456,1.5,静  岡,814,22,183,136,47,5,17,2,0.265319426,0.00065189,0.059647979,8.028781162,-1.326820796,-7.335633982,0.059647979,-2.81929501,8.946056894,-0.096811211,0.686666667,0.134309969,-0.030798455,0.014800562,8.028781162,0.003237973,0.045945001,21
482,愛知,愛  知,0.401992732,35974.07,16,5729,6.27929307,3.475,34209623,1.5,愛  知,1466,21,326,235,91,5,17,3.1,0.25589108,0.000541107,0.056903474,8.653296274,-1.363003392,-7.521894163,0.056903474,-2.866398893,8.900318807,-0.238329677,0.686666667,0.141898824,0.048446386,0.015528642,8.653296274,-0.019766862,0.056893491,22
483,三重,三  重,0.388680781,8679.305,16,1504,5.770814495,3.25,7269860,1.5,三  重,366,20,126,93,33,7,17,1.2,0.243351064,0.000797872,0.083776596,7.315883505,-1.413250171,-7.133561948,0.083776596,-2.479601598,8.804095871,-0.208731123,0.686666667,0.143066267,0.283869079,0.015061698,7.315883505,0.002149651,-0.023284293,23
484,滋賀,滋  賀,0.38506486,6182.3,16,1081,5.719056429,4.05,5957059,1.5,滋  賀,301,22,47,37,10,4,17,1,0.278445883,0.000925069,0.043478261,6.985641818,-1.278531553,-6.985641818,0.043478261,-3.135494216,8.807180653,0.133721104,0.686666667,0.166711889,-0.259068716,0.014947412,6.985641818,-0.016022253,0.082088748,24
485,京都,京  都,0.399305368,14553.885,16,2143,6.791360243,4.6,9948017,1.5,京  都,545,21,122,85,37,5,17,1.6,0.254316379,0.000746617,0.056929538,7.669961995,-1.369176201,-7.199958366,0.056929538,-2.865940951,8.984172829,-0.145536211,0.686666667,0.157136051,-0.046263241,0.015879338,7.669961995,-0.003817363,0.030845117,25
486,大阪,大  阪,0.403072553,55445.995,16,7118,7.789546923,6.25,39024943,1.5,大  阪,2075,24,578,438,140,7,17,3.4,0.29151447,0.000477662,0.081202585,8.870382066,-1.232665633,-7.646606634,0.081202585,-2.510808197,9.127856954,-0.342053141,0.686666667,0.177072728,-0.061486081,0.015671999,8.870382066,-0.008383218,0.052185769,26
487,兵庫,兵  庫,0.395749843,28158.61,16,4505,6.250523862,5.3,19407463,1.5,兵  庫,1282,23,310,251,59,6,17,2.5,0.284572697,0.000554939,0.068812431,8.41294317,-1.256766533,-7.496652438,0.068812431,-2.676370873,8.910635444,-0.369017379,0.686666667,0.127897151,-0.063834642,0.015348727,8.41294317,-0.00066482,0.060478132,27
488,奈良,奈  良,0.389963621,6156.65,16,1160,5.307456897,4.425,3819341,1.5,奈  良,290,21,85,69,16,6,17,0.5,0.25,0.000431034,0.073275862,7.056175284,-1.386294361,-7.749322465,0.073275862,-2.613524028,8.751331253,-0.452982787,0.686666667,0.139459412,0.264362323,0.014848657,7.056175284,0.013966837,0.08129811,28
489,和歌山,和歌山,0.394186929,5534.58,16,854,6.480772834,3.75,3549291,1.5,和歌山,267,26,54,40,14,5,17,0.4,0.31264637,0.000468384,0.06323185,6.749931194,-1.162682535,-7.666221926,0.06323185,-2.760947147,8.934898461,-0.504240471,0.686666667,0.120818557,-0.224400745,0.01597655,6.749931194,0.024441641,0.072735101,29
490,鳥取,鳥  取,0.385714508,3654.29,16,491,7.442545825,3.975,2076145,1.5,鳥  取,147,24,30,22,8,5,17,0.6,0.299389002,0.001221996,0.061099796,6.196444128,-1.206011541,-6.707269752,0.061099796,-2.795246746,9.072596453,-0.080532091,0.686666667,0.162799057,-0.181682433,0.015581547,6.196444128,0.013471898,0.037116717,30
491,島根,島  根,0.38117476,4876.305,16,614,7.941864821,2.625,2483627,1.5,島  根,205,28,51,44,7,7,17,0.6,0.333876221,0.000977199,0.083061889,6.419994928,-1.096984949,-6.930820552,0.083061889,-2.488169295,9.109647736,-0.32388682,0.686666667,0.162532335,-0.027348846,0.015577691,6.419994928,0.027724058,-0.008112844,31
492,岡山,岡  山,0.387320385,9695.55,16,1571,6.171578612,4.15,7298276,1.5,岡  山,418,22,108,83,25,6,17,1.2,0.266072565,0.000763845,0.068746022,7.359467638,-1.323986206,-7.177146081,0.068746022,-2.677336411,8.881513564,-0.23048626,0.686666667,0.13714223,-0.039884109,0.014959582,7.359467638,-0.00025804,0.093761188,32
493,広島,広  島,0.395164454,17003.04,16,2326,7.309991402,4.125,10906133,1.5,広  島,623,22,161,130,31,6,17,1.6,0.267841788,0.000687876,0.069217541,7.751905333,-1.317358814,-7.281901704,0.069217541,-2.670500968,9.056555633,-0.410692899,0.686666667,0.145189045,0.013189282,0.015186088,7.751905333,0.002435541,0.02469726,33
494,山口,山  口,0.395228411,8779.45,16,1233,7.120397405,3.85,5807848,1.5,山  口,386,26,86,57,29,6,17,1.5,0.313057583,0.001216545,0.069748581,7.117205503,-1.161368134,-6.711740395,0.069748581,-2.662858207,9.020932942,0.204418105,0.686666667,0.142355222,-0.071849714,0.015364824,7.117205503,0.019123171,0.08338508,34
495,徳島,徳  島,0.393697481,4235.565,16,663,6.388484163,4.45,2939775,1.5,徳  島,161,20,55,38,17,7,17,0.7,0.242835596,0.001055807,0.082956259,6.49677499,-1.415370625,-6.853449934,0.082956259,-2.489441805,8.917358205,-0.066929564,0.686666667,0.183870997,0.004847858,0.015933087,6.49677499,0.013441773,0.016826371,35
496,香川,香  川,0.394111187,5144.15,16,824,6.242900485,4,3707620,1.5,香  川,201,20,50,37,13,5,17,0.6,0.243932039,0.000728155,0.060679612,6.71417053,-1.410865622,-7.224996154,0.060679612,-2.802147524,8.885092527,-0.065581282,0.686666667,0.130566914,-0.146085413,0.01551568,6.71417053,0.007974084,-0.002996929,36
